"","Cell","Cell_type"
"901","C_901","Myeloid cell"
"902","C_902","Myeloid cell"
"903","C_903","Myeloid cell"
"904","C_904","Myeloid cell"
"905","C_905","Myeloid cell"
"906","C_906","Myeloid cell"
"907","C_907","Myeloid cell"
"908","C_908","T cell"
"909","C_909","T cell"
"910","C_910","T cell"
"911","C_911","Myeloid cell"
"912","C_912","Myeloid cell"
"913","C_913","Myeloid cell"
"914","C_914","Myeloid cell"
"915","C_915","Myeloid cell"
"916","C_916","Myeloid cell"
"917","C_917","Myeloid cell"
"918","C_918","Myeloid cell"
"919","C_919","Macrophage"
"920","C_920","Myeloid cell"
"921","C_921","Macrophage"
"922","C_922","Myeloid cell"
"923","C_923","Macrophage"
"924","C_924","Myeloid cell"
"925","C_925","Myeloid cell"
"926","C_926","Myeloid cell"
"927","C_927","Myeloid cell"
"928","C_928","Myeloid cell"
"929","C_929","T cell"
"930","C_930","Myeloid cell"
"931","C_931","Myeloid cell"
"932","C_932","T cell"
"933","C_933","Myeloid cell"
"934","C_934","Myeloid cell"
"935","C_935","Myeloid cell"
"936","C_936","Myeloid cell"
"937","C_937","T cell"
"938","C_938","Myeloid cell"
"939","C_939","Myeloid cell"
"940","C_940","Myeloid cell"
"941","C_941","Myeloid cell"
"942","C_942","Myeloid cell"
"943","C_943","Myeloid cell"
"944","C_944","Myeloid cell"
"945","C_945","Myeloid cell"
"946","C_946","T cell"
"947","C_947","Myeloid cell"
"948","C_948","Myeloid cell"
"949","C_949","Myeloid cell"
"950","C_950","Myeloid cell"
"951","C_951","T cell"
"952","C_952","Myeloid cell"
"953","C_953","Myeloid cell"
"954","C_954","Myeloid cell"
"955","C_955","Myeloid cell"
"956","C_956","Myeloid cell"
"957","C_957","Myeloid cell"
"958","C_958","Myeloid cell"
"959","C_959","Myeloid cell"
"960","C_960","Myeloid cell"
"961","C_961","Myeloid cell"
"962","C_962","Myeloid cell"
"963","C_963","Myeloid cell"
"964","C_964","Myeloid cell"
"965","C_965","Myeloid cell"
"966","C_966","Smooth muscle cell"
"967","C_967","Myeloid cell"
"968","C_968","T cell"
"969","C_969","Myeloid cell"
"970","C_970","Myeloid cell"
"971","C_971","Myeloid cell"
"972","C_972","Myeloid cell"
"973","C_973","Myeloid cell"
"974","C_974","Myeloid cell"
"975","C_975","Myeloid cell"
"976","C_976","Myeloid cell"
"977","C_977","Myeloid cell"
"978","C_978","Myeloid cell"
"979","C_979","Myeloid cell"
"980","C_980","Myeloid cell"
"981","C_981","T cell"
"982","C_982","Myeloid cell"
"983","C_983","Myeloid cell"
"984","C_984","T cell"
"985","C_985","Myeloid cell"
"986","C_986","Myeloid cell"
"987","C_987","Myeloid cell"
"988","C_988","Myeloid cell"
"989","C_989","Myeloid cell"
"990","C_990","Myeloid cell"
"991","C_991","T cell"
"992","C_992","Myeloid cell"
"993","C_993","Myeloid cell"
"994","C_994","Myeloid cell"
"995","C_995","Myeloid cell"
"996","C_996","Myeloid cell"
"997","C_997","Myeloid cell"
"998","C_998","Myeloid cell"
"999","C_999","Myeloid cell"
"1000","C_1000","Myeloid cell"
"1001","C_1001","Myeloid cell"
"1002","C_1002","Fasciculata cell"
"1003","C_1003","Myeloid cell"
"1004","C_1004","Myeloid cell"
"1005","C_1005","Myeloid cell"
"1006","C_1006","T cell"
"1007","C_1007","Myeloid cell"
"1008","C_1008","Myeloid cell"
"1009","C_1009","Myeloid cell"
"1010","C_1010","Myeloid cell"
"1011","C_1011","Myeloid cell"
"1012","C_1012","Myeloid cell"
"1013","C_1013","Myeloid cell"
"1014","C_1014","Myeloid cell"
"1015","C_1015","Myeloid cell"
"1016","C_1016","Macrophage"
"1017","C_1017","Myeloid cell"
"1018","C_1018","Myeloid cell"
"1019","C_1019","T cell"
"1020","C_1020","Myeloid cell"
"1021","C_1021","Myeloid cell"
"1022","C_1022","T cell"
"1023","C_1023","Myeloid cell"
"1024","C_1024","Myeloid cell"
"1025","C_1025","Myeloid cell"
"1026","C_1026","Myeloid cell"
"1027","C_1027","Myeloid cell"
"1028","C_1028","Myeloid cell"
"1029","C_1029","Myeloid cell"
"1030","C_1030","Myeloid cell"
"1031","C_1031","Myeloid cell"
"1032","C_1032","Myeloid cell"
"1033","C_1033","Myeloid cell"
"1034","C_1034","Myeloid cell"
"1035","C_1035","Myeloid cell"
"1036","C_1036","Myeloid cell"
"1037","C_1037","Myeloid cell"
"1038","C_1038","Myeloid cell"
"1039","C_1039","Myeloid cell"
"1040","C_1040","Myeloid cell"
"1041","C_1041","Myeloid cell"
"1042","C_1042","Myeloid cell"
"1043","C_1043","T cell"
"1044","C_1044","Myeloid cell"
"1045","C_1045","T cell"
"1046","C_1046","Fasciculata cell"
"1047","C_1047","Myeloid cell"
"1048","C_1048","Myeloid cell"
"1049","C_1049","T cell"
"1050","C_1050","Myeloid cell"
"1051","C_1051","Myeloid cell"
"1052","C_1052","Myeloid cell"
"1053","C_1053","Myeloid cell"
"1054","C_1054","Myeloid cell"
"1055","C_1055","T cell"
"1056","C_1056","Myeloid cell"
"1057","C_1057","Myeloid cell"
"1058","C_1058","Myeloid cell"
"1059","C_1059","Myeloid cell"
"1060","C_1060","Myeloid cell"
"1061","C_1061","Myeloid cell"
"1062","C_1062","Myeloid cell"
"1063","C_1063","Myeloid cell"
"1064","C_1064","Myeloid cell"
"1065","C_1065","Myeloid cell"
"1066","C_1066","Myeloid cell"
"1067","C_1067","Myeloid cell"
"1068","C_1068","T cell"
"1069","C_1069","Fasciculata cell"
"1070","C_1070","Myeloid cell"
"1071","C_1071","Myeloid cell"
"1072","C_1072","Myeloid cell"
"1073","C_1073","Myeloid cell"
"1074","C_1074","T cell"
"1075","C_1075","Myeloid cell"
"1076","C_1076","T cell"
"1077","C_1077","Myeloid cell"
"1078","C_1078","Myeloid cell"
"1079","C_1079","Myeloid cell"
"1080","C_1080","Myeloid cell"
"1081","C_1081","Myeloid cell"
"1082","C_1082","T cell"
"1083","C_1083","Myeloid cell"
"1084","C_1084","Myeloid cell"
"1085","C_1085","Myeloid cell"
"1086","C_1086","T cell"
"1087","C_1087","Myeloid cell"
"1088","C_1088","Myeloid cell"
"1089","C_1089","Myeloid cell"
"1090","C_1090","Myeloid cell"
"1091","C_1091","T cell"
"1092","C_1092","Myeloid cell"
"1093","C_1093","Myeloid cell"
"1094","C_1094","Myeloid cell"
"1095","C_1095","Myeloid cell"
"1096","C_1096","Macrophage"
"1097","C_1097","Myeloid cell"
"1098","C_1098","Myeloid cell"
"1099","C_1099","Myeloid cell"
"1100","C_1100","Macrophage"
"1101","C_1101","Endothelial cell (APC)"
"1102","C_1102","B cell"
"1103","C_1103","Myeloid cell"
"1104","C_1104","Myeloid cell"
"1105","C_1105","Fasciculata cell"
"1106","C_1106","Macrophage"
"1107","C_1107","Macrophage"
"1108","C_1108","Myeloid cell"
"1109","C_1109","Fasciculata cell"
"1110","C_1110","Macrophage"
"1111","C_1111","Macrophage"
"1112","C_1112","Macrophage"
"1113","C_1113","Macrophage"
"1114","C_1114","Macrophage"
"1115","C_1115","Macrophage"
"1116","C_1116","Macrophage"
"1117","C_1117","Macrophage"
"1118","C_1118","Macrophage"
"1119","C_1119","Macrophage"
"1120","C_1120","Macrophage"
"1121","C_1121","Macrophage"
"1122","C_1122","Macrophage"
"1123","C_1123","Macrophage"
"1124","C_1124","Macrophage"
"1125","C_1125","Macrophage"
"1126","C_1126","Macrophage"
"1127","C_1127","Fasciculata cell"
"1128","C_1128","Macrophage"
"1129","C_1129","Macrophage"
"1130","C_1130","Macrophage"
"1131","C_1131","Macrophage"
"1132","C_1132","Macrophage"
"1133","C_1133","Macrophage"
"1134","C_1134","Macrophage"
"1135","C_1135","Macrophage"
"1136","C_1136","Macrophage"
"1137","C_1137","Macrophage"
"1138","C_1138","Macrophage"
"1139","C_1139","Macrophage"
"1140","C_1140","Macrophage"
"1141","C_1141","Macrophage"
"1142","C_1142","Macrophage"
"1143","C_1143","Macrophage"
"1144","C_1144","Macrophage"
"1145","C_1145","Macrophage"
"1146","C_1146","Macrophage"
"1147","C_1147","Macrophage"
"1148","C_1148","Macrophage"
"1149","C_1149","Macrophage"
"1150","C_1150","Macrophage"
"1151","C_1151","Macrophage"
"1152","C_1152","Macrophage"
"1153","C_1153","Macrophage"
"1154","C_1154","Macrophage"
"1155","C_1155","Macrophage"
"1156","C_1156","Macrophage"
"1157","C_1157","Macrophage"
"1158","C_1158","Macrophage"
"1159","C_1159","Macrophage"
"1160","C_1160","Macrophage"
"1161","C_1161","Macrophage"
"1162","C_1162","Macrophage"
"1163","C_1163","Macrophage"
"1164","C_1164","Macrophage"
"1165","C_1165","Macrophage"
"1166","C_1166","Macrophage"
"1167","C_1167","Macrophage"
"1168","C_1168","Macrophage"
"1169","C_1169","Macrophage"
"1170","C_1170","Macrophage"
"1171","C_1171","Macrophage"
"1172","C_1172","Macrophage"
"1173","C_1173","Macrophage"
"1174","C_1174","Macrophage"
"1175","C_1175","Macrophage"
"1176","C_1176","Macrophage"
"1177","C_1177","Macrophage"
"1178","C_1178","Macrophage"
"1179","C_1179","Macrophage"
"1180","C_1180","Macrophage"
"1181","C_1181","Macrophage"
"1182","C_1182","Macrophage"
"1183","C_1183","Macrophage"
"1184","C_1184","Macrophage"
"1185","C_1185","Macrophage"
"1186","C_1186","Macrophage"
"1187","C_1187","Macrophage"
"1188","C_1188","Macrophage"
"1189","C_1189","Macrophage"
"1190","C_1190","Macrophage"
"1191","C_1191","Macrophage"
"1192","C_1192","Macrophage"
"1193","C_1193","Macrophage"
"1194","C_1194","Macrophage"
"1195","C_1195","Macrophage"
"1196","C_1196","Macrophage"
"1197","C_1197","Macrophage"
"1198","C_1198","Macrophage"
"1199","C_1199","Macrophage"
"1200","C_1200","Macrophage"
"1201","C_1201","Macrophage"
"1202","C_1202","Macrophage"
"1203","C_1203","Macrophage"
"1204","C_1204","Macrophage"
"1205","C_1205","Macrophage"
"1206","C_1206","Macrophage"
"1207","C_1207","Macrophage"
"1208","C_1208","Macrophage"
"1209","C_1209","Macrophage"
"1210","C_1210","Macrophage"
"1211","C_1211","Macrophage"
"1212","C_1212","Macrophage"
"1213","C_1213","Macrophage"
"1214","C_1214","Macrophage"
"1215","C_1215","Macrophage"
"1216","C_1216","Macrophage"
"1217","C_1217","Macrophage"
"1218","C_1218","Macrophage"
"1219","C_1219","Macrophage"
"1220","C_1220","Macrophage"
"1221","C_1221","Macrophage"
"1222","C_1222","Macrophage"
"1223","C_1223","Macrophage"
"1224","C_1224","Macrophage"
"1225","C_1225","Macrophage"
"1226","C_1226","Macrophage"
"1227","C_1227","Macrophage"
"1228","C_1228","Macrophage"
"1229","C_1229","Macrophage"
"1230","C_1230","Macrophage"
"1231","C_1231","Macrophage"
"1232","C_1232","Macrophage"
"1233","C_1233","Macrophage"
"1234","C_1234","Macrophage"
"1235","C_1235","Macrophage"
"1236","C_1236","Macrophage"
"1237","C_1237","Macrophage"
"1238","C_1238","Macrophage"
"1239","C_1239","Macrophage"
"1240","C_1240","Macrophage"
"1241","C_1241","Macrophage"
"1242","C_1242","Macrophage"
"1243","C_1243","Macrophage"
"1244","C_1244","Macrophage"
"1245","C_1245","Macrophage"
"1246","C_1246","Macrophage"
"1247","C_1247","Macrophage"
"1248","C_1248","Macrophage"
"1249","C_1249","Macrophage"
"1250","C_1250","Macrophage"
"1251","C_1251","Macrophage"
"1252","C_1252","Macrophage"
"1253","C_1253","Macrophage"
"1254","C_1254","Macrophage"
"1255","C_1255","Macrophage"
"1256","C_1256","Macrophage"
"1257","C_1257","Macrophage"
"1258","C_1258","Macrophage"
"1259","C_1259","Macrophage"
"1260","C_1260","Macrophage"
"1261","C_1261","Macrophage"
"1262","C_1262","Macrophage"
"1263","C_1263","Macrophage"
"1264","C_1264","Macrophage"
"1265","C_1265","Macrophage"
"1266","C_1266","Macrophage"
"1267","C_1267","Macrophage"
"1268","C_1268","Macrophage"
"1269","C_1269","Macrophage"
"1270","C_1270","Macrophage"
"1271","C_1271","Macrophage"
"1272","C_1272","Macrophage"
"1273","C_1273","Macrophage"
"1274","C_1274","Macrophage"
"1275","C_1275","Macrophage"
"1276","C_1276","Macrophage"
"1277","C_1277","Macrophage"
"1278","C_1278","Macrophage"
"1279","C_1279","Macrophage"
"1280","C_1280","Macrophage"
"1281","C_1281","Macrophage"
"1282","C_1282","Macrophage"
"1283","C_1283","Macrophage"
"1284","C_1284","Macrophage"
"1285","C_1285","Macrophage"
"1286","C_1286","Macrophage"
"1287","C_1287","Macrophage"
"1288","C_1288","Macrophage"
"1289","C_1289","Macrophage"
"1290","C_1290","Macrophage"
"1291","C_1291","Macrophage"
"1292","C_1292","Macrophage"
"1293","C_1293","Macrophage"
"1294","C_1294","Macrophage"
"1295","C_1295","Macrophage"
"1296","C_1296","Macrophage"
"1297","C_1297","Macrophage"
"1298","C_1298","Macrophage"
"1299","C_1299","Macrophage"
"1300","C_1300","Macrophage"
"1301","C_1301","Macrophage"
"1302","C_1302","Macrophage"
"1303","C_1303","Macrophage"
"1304","C_1304","Macrophage"
"1305","C_1305","Macrophage"
"1306","C_1306","Macrophage"
"1307","C_1307","Macrophage"
"1308","C_1308","Macrophage"
"1309","C_1309","Fasciculata cell"
"1310","C_1310","Macrophage"
"1311","C_1311","Macrophage"
"1312","C_1312","Macrophage"
"1313","C_1313","Macrophage"
"1314","C_1314","Macrophage"
"1315","C_1315","Macrophage"
"1316","C_1316","Macrophage"
"1317","C_1317","Macrophage"
"1318","C_1318","Macrophage"
"1319","C_1319","Macrophage"
"1320","C_1320","Macrophage"
"1321","C_1321","Macrophage"
"1322","C_1322","Macrophage"
"1323","C_1323","Macrophage"
"1324","C_1324","Macrophage"
"1325","C_1325","Macrophage"
"1326","C_1326","Macrophage"
"1327","C_1327","Macrophage"
"1328","C_1328","Macrophage"
"1329","C_1329","Macrophage"
"1330","C_1330","Macrophage"
"1331","C_1331","Macrophage"
"1332","C_1332","Macrophage"
"1333","C_1333","Macrophage"
"1334","C_1334","Macrophage"
"1335","C_1335","Myeloid cell"
"1336","C_1336","Macrophage"
"1337","C_1337","Macrophage"
"1338","C_1338","Macrophage"
"1339","C_1339","Macrophage"
"1340","C_1340","Macrophage"
"1341","C_1341","Macrophage"
"1342","C_1342","Macrophage"
"1343","C_1343","Macrophage"
"1344","C_1344","Macrophage"
"1345","C_1345","Macrophage"
"1346","C_1346","Macrophage"
"1347","C_1347","Macrophage"
"1348","C_1348","Macrophage"
"1349","C_1349","Macrophage"
"1350","C_1350","Macrophage"
"1351","C_1351","Macrophage"
"1352","C_1352","Macrophage"
"1353","C_1353","Macrophage"
"1354","C_1354","Macrophage"
"1355","C_1355","Macrophage"
"1356","C_1356","Macrophage"
"1357","C_1357","Macrophage"
"1358","C_1358","Macrophage"
"1359","C_1359","Macrophage"
"1360","C_1360","Macrophage"
"1361","C_1361","Macrophage"
"1362","C_1362","Macrophage"
"1363","C_1363","Macrophage"
"1364","C_1364","Macrophage"
"1365","C_1365","Macrophage"
"1366","C_1366","Macrophage"
"1367","C_1367","Macrophage"
"1368","C_1368","Macrophage"
"1369","C_1369","Macrophage"
"1370","C_1370","Macrophage"
"1371","C_1371","Macrophage"
"1372","C_1372","Macrophage"
"1373","C_1373","Macrophage"
"1374","C_1374","Macrophage"
"1375","C_1375","Macrophage"
"1376","C_1376","Macrophage"
"1377","C_1377","Macrophage"
"1378","C_1378","Macrophage"
"1379","C_1379","Macrophage"
"1380","C_1380","Macrophage"
"1381","C_1381","Macrophage"
"1382","C_1382","Macrophage"
"1383","C_1383","Macrophage"
"1384","C_1384","Macrophage"
"1385","C_1385","Macrophage"
"1386","C_1386","Macrophage"
"1387","C_1387","Macrophage"
"1388","C_1388","Macrophage"
"1389","C_1389","Macrophage"
"1390","C_1390","Macrophage"
"1391","C_1391","Macrophage"
"1392","C_1392","Macrophage"
"1393","C_1393","Macrophage"
"1394","C_1394","Macrophage"
"1395","C_1395","Macrophage"
"1396","C_1396","Macrophage"
"1397","C_1397","Macrophage"
"1398","C_1398","Macrophage"
"1399","C_1399","Macrophage"
"1400","C_1400","Macrophage"
"1401","C_1401","Macrophage"
"1402","C_1402","Macrophage"
"1403","C_1403","Macrophage"
"1404","C_1404","Macrophage"
"1405","C_1405","Macrophage"
"1406","C_1406","Macrophage"
"1407","C_1407","Macrophage"
"1408","C_1408","Macrophage"
"1409","C_1409","Macrophage"
"1410","C_1410","Macrophage"
"1411","C_1411","Macrophage"
"1412","C_1412","Macrophage"
"1413","C_1413","Macrophage"
"1414","C_1414","Macrophage"
"1415","C_1415","Macrophage"
"1416","C_1416","Myeloid cell"
"1417","C_1417","Macrophage"
"1418","C_1418","Macrophage"
"1419","C_1419","Macrophage"
"1420","C_1420","Myeloid cell"
"1421","C_1421","Macrophage"
"1422","C_1422","Macrophage"
"1423","C_1423","Macrophage"
"1424","C_1424","Macrophage"
"1425","C_1425","Macrophage"
"1426","C_1426","Macrophage"
"1427","C_1427","Macrophage"
"1428","C_1428","Macrophage"
"1429","C_1429","Macrophage"
"1430","C_1430","Macrophage"
"1431","C_1431","Macrophage"
"1432","C_1432","Macrophage"
"1433","C_1433","Macrophage"
"1434","C_1434","Macrophage"
"1435","C_1435","Macrophage"
"1436","C_1436","Macrophage"
"1437","C_1437","Macrophage"
"1438","C_1438","Macrophage"
"1439","C_1439","Macrophage"
"1440","C_1440","Macrophage"
"1441","C_1441","Macrophage"
"1442","C_1442","Macrophage"
"1443","C_1443","Macrophage"
"1444","C_1444","Macrophage"
"1445","C_1445","Macrophage"
"1446","C_1446","Macrophage"
"1447","C_1447","Macrophage"
"1448","C_1448","Macrophage"
"1449","C_1449","Macrophage"
"1450","C_1450","Macrophage"
"1451","C_1451","Macrophage"
"1452","C_1452","Macrophage"
"1453","C_1453","Macrophage"
"1454","C_1454","Macrophage"
"1455","C_1455","Macrophage"
"1456","C_1456","Macrophage"
"1457","C_1457","Macrophage"
"1458","C_1458","Macrophage"
"1459","C_1459","Macrophage"
"1460","C_1460","Macrophage"
"1461","C_1461","Macrophage"
"1462","C_1462","Macrophage"
"1463","C_1463","Macrophage"
"1464","C_1464","Macrophage"
"1465","C_1465","Macrophage"
"1466","C_1466","Macrophage"
"1467","C_1467","Macrophage"
"1468","C_1468","Macrophage"
"1469","C_1469","Macrophage"
"1470","C_1470","Macrophage"
"1471","C_1471","Macrophage"
"1472","C_1472","Macrophage"
"1473","C_1473","Macrophage"
"1474","C_1474","Macrophage"
"1475","C_1475","Macrophage"
"1476","C_1476","Macrophage"
"1477","C_1477","Macrophage"
"1478","C_1478","Macrophage"
"1479","C_1479","Macrophage"
"1480","C_1480","Macrophage"
"1481","C_1481","Macrophage"
"1482","C_1482","Macrophage"
"1483","C_1483","Macrophage"
"1484","C_1484","Macrophage"
"1485","C_1485","Macrophage"
"1486","C_1486","Macrophage"
"1487","C_1487","Macrophage"
"1488","C_1488","Macrophage"
"1489","C_1489","Macrophage"
"1490","C_1490","Macrophage"
"1491","C_1491","Macrophage"
"1492","C_1492","Macrophage"
"1493","C_1493","Macrophage"
"1494","C_1494","Macrophage"
"1495","C_1495","Macrophage"
"1496","C_1496","Macrophage"
"1497","C_1497","Macrophage"
"1498","C_1498","Macrophage"
"1499","C_1499","Macrophage"
"1500","C_1500","Macrophage"
"1501","C_1501","Macrophage"
"1502","C_1502","Macrophage"
"1503","C_1503","Macrophage"
"1504","C_1504","Macrophage"
"1505","C_1505","Macrophage"
"1506","C_1506","Macrophage"
"1507","C_1507","Macrophage"
"1508","C_1508","Macrophage"
"1509","C_1509","Macrophage"
"1510","C_1510","Macrophage"
"1511","C_1511","Macrophage"
"1512","C_1512","Macrophage"
"1513","C_1513","Macrophage"
"1514","C_1514","Macrophage"
"1515","C_1515","Macrophage"
"1516","C_1516","Macrophage"
"1517","C_1517","Macrophage"
"1518","C_1518","Macrophage"
"1519","C_1519","Macrophage"
"1520","C_1520","Macrophage"
