"","Cell","Cell_type"
"651","C_651","Proximal tubule epithelial cell"
"652","C_652","Proximal tubule epithelial cell"
"653","C_653","Proximal tubule epithelial cell"
"654","C_654","Proximal tubule epithelial cell"
"655","C_655","Proximal tubule epithelial cell"
"656","C_656","Proximal tubule epithelial cell"
"657","C_657","Proximal tubule epithelial cell"
"658","C_658","Proximal tubule epithelial cell"
"659","C_659","Proximal tubule epithelial cell"
"660","C_660","Proximal tubule epithelial cell"
"661","C_661","Proximal tubule epithelial cell"
"662","C_662","Proximal tubule epithelial cell"
"663","C_663","Proximal tubule epithelial cell"
"664","C_664","Proximal tubule epithelial cell"
"665","C_665","Proximal tubule epithelial cell"
"666","C_666","Proximal tubule epithelial cell"
"667","C_667","Proximal tubule epithelial cell"
"668","C_668","Proximal tubule epithelial cell"
"669","C_669","Proximal tubule epithelial cell"
"670","C_670","Proximal tubule epithelial cell"
"671","C_671","Proximal tubule epithelial cell"
"672","C_672","Proximal tubule epithelial cell"
"673","C_673","Proximal tubule epithelial cell"
"674","C_674","Proximal tubule epithelial cell"
"675","C_675","Proximal tubule epithelial cell"
"676","C_676","Proximal tubule epithelial cell"
"677","C_677","Proximal tubule epithelial cell"
"678","C_678","Proximal tubule epithelial cell"
"679","C_679","Proximal tubule epithelial cell"
"680","C_680","Proximal tubule epithelial cell"
"681","C_681","Proximal tubule epithelial cell"
"682","C_682","Proximal tubule epithelial cell"
"683","C_683","Proximal tubule epithelial cell"
"684","C_684","Proximal tubule epithelial cell"
"685","C_685","Proximal tubule epithelial cell"
"686","C_686","Proximal tubule epithelial cell"
"687","C_687","Proximal tubule epithelial cell"
"688","C_688","Proximal tubule epithelial cell"
"689","C_689","Proximal tubule epithelial cell"
"690","C_690","Proximal tubule epithelial cell"
"691","C_691","Proximal tubule epithelial cell"
"692","C_692","Proximal tubule epithelial cell"
"693","C_693","Proximal tubule epithelial cell"
"694","C_694","Proximal tubule epithelial cell"
"695","C_695","Proximal tubule epithelial cell"
"696","C_696","Proximal tubule epithelial cell"
"697","C_697","Proximal tubule epithelial cell"
"698","C_698","Proximal tubule epithelial cell"
"699","C_699","Proximal tubule epithelial cell"
"700","C_700","Proximal tubule epithelial cell"
"701","C_701","Proximal tubule epithelial cell"
"702","C_702","Proximal tubule epithelial cell"
"703","C_703","Proximal tubule epithelial cell"
"704","C_704","Proximal tubule epithelial cell"
"705","C_705","Proximal tubule epithelial cell"
"706","C_706","Proximal tubule epithelial cell"
"707","C_707","Proximal tubule epithelial cell"
"708","C_708","Proximal tubule epithelial cell"
"709","C_709","Proximal tubule epithelial cell"
"710","C_710","Proximal tubule epithelial cell"
"711","C_711","Proximal tubule epithelial cell"
"712","C_712","Proximal tubule epithelial cell"
"713","C_713","Proximal tubule epithelial cell"
"714","C_714","Proximal tubule epithelial cell"
"715","C_715","Proximal tubule epithelial cell"
"716","C_716","Proximal tubule epithelial cell"
"717","C_717","Proximal tubule epithelial cell"
"718","C_718","Proximal tubule epithelial cell"
"719","C_719","Proximal tubule epithelial cell"
"720","C_720","Proximal tubule epithelial cell"
"721","C_721","Proximal tubule epithelial cell"
"722","C_722","Proximal tubule epithelial cell"
"723","C_723","Proximal tubule epithelial cell"
"724","C_724","Proximal tubule epithelial cell"
"725","C_725","Proximal tubule epithelial cell"
"726","C_726","Proximal tubule epithelial cell"
"727","C_727","Proximal tubule epithelial cell"
"728","C_728","Proximal tubule epithelial cell"
"729","C_729","Proximal tubule epithelial cell"
"730","C_730","Proximal tubule epithelial cell"
"731","C_731","Proximal tubule epithelial cell"
"732","C_732","Proximal tubule epithelial cell"
"733","C_733","Proximal tubule epithelial cell"
"734","C_734","Proximal tubule epithelial cell"
"735","C_735","Proximal tubule epithelial cell"
"736","C_736","Proximal tubule epithelial cell"
"737","C_737","Proximal tubule epithelial cell"
"738","C_738","Proximal tubule epithelial cell"
"739","C_739","Proximal tubule epithelial cell"
"740","C_740","Proximal tubule epithelial cell"
"741","C_741","Proximal tubule epithelial cell"
"742","C_742","Proximal tubule epithelial cell"
"743","C_743","Proximal tubule epithelial cell"
"744","C_744","Proximal tubule epithelial cell"
"745","C_745","Proximal tubule epithelial cell"
"746","C_746","Proximal tubule epithelial cell"
"747","C_747","Proximal tubule epithelial cell"
"748","C_748","Proximal tubule epithelial cell"
"749","C_749","Proximal tubule epithelial cell"
"750","C_750","Proximal tubule epithelial cell"
"751","C_751","Proximal tubule epithelial cell"
"752","C_752","Proximal tubule epithelial cell"
"753","C_753","Proximal tubule epithelial cell"
"754","C_754","Proximal tubule epithelial cell"
"755","C_755","Proximal tubule epithelial cell"
"756","C_756","Proximal tubule epithelial cell"
"757","C_757","Proximal tubule epithelial cell"
"758","C_758","Proximal tubule epithelial cell"
"759","C_759","Proximal tubule epithelial cell"
"760","C_760","Proximal tubule epithelial cell"
"761","C_761","Proximal tubule epithelial cell"
"762","C_762","Proximal tubule epithelial cell"
"763","C_763","Proximal tubule epithelial cell"
"764","C_764","Proximal tubule epithelial cell"
"765","C_765","Proximal tubule epithelial cell"
"766","C_766","Proximal tubule epithelial cell"
"767","C_767","Proximal tubule epithelial cell"
"768","C_768","Proximal tubule epithelial cell"
"769","C_769","Proximal tubule epithelial cell"
"770","C_770","Proximal tubule epithelial cell"
"771","C_771","Proximal tubule epithelial cell"
"772","C_772","Proximal tubule epithelial cell"
"773","C_773","Proximal tubule epithelial cell"
"774","C_774","Proximal tubule epithelial cell"
"775","C_775","Proximal tubule epithelial cell"
"776","C_776","Proximal tubule epithelial cell"
"777","C_777","Proximal tubule epithelial cell"
"778","C_778","Proximal tubule epithelial cell"
"779","C_779","Proximal tubule epithelial cell"
"780","C_780","Proximal tubule epithelial cell"
"781","C_781","Proximal tubule epithelial cell"
"782","C_782","Proximal tubule epithelial cell"
"783","C_783","Proximal tubule epithelial cell"
"784","C_784","Proximal tubule epithelial cell"
"785","C_785","Proximal tubule epithelial cell"
"786","C_786","Proximal tubule epithelial cell"
"787","C_787","Proximal tubule epithelial cell"
"788","C_788","Proximal tubule epithelial cell"
"789","C_789","Proximal tubule epithelial cell"
"790","C_790","Proximal tubule epithelial cell"
"791","C_791","Proximal tubule epithelial cell"
"792","C_792","Proximal tubule epithelial cell"
"793","C_793","Proximal tubule epithelial cell"
"794","C_794","Proximal tubule epithelial cell"
"795","C_795","Proximal tubule epithelial cell"
"796","C_796","Proximal tubule epithelial cell"
"797","C_797","Proximal tubule epithelial cell"
"798","C_798","Proximal tubule epithelial cell"
"799","C_799","Proximal tubule epithelial cell"
"800","C_800","Proximal tubule epithelial cell"
"801","C_801","Proximal tubule epithelial cell"
"802","C_802","Proximal tubule epithelial cell"
"803","C_803","Proximal tubule epithelial cell"
"804","C_804","Proximal tubule epithelial cell"
"805","C_805","Proximal tubule epithelial cell"
"806","C_806","Proximal tubule epithelial cell"
"807","C_807","Proximal tubule epithelial cell"
"808","C_808","Proximal tubule epithelial cell"
"809","C_809","Proximal tubule epithelial cell"
"810","C_810","Proximal tubule epithelial cell"
"811","C_811","Proximal tubule epithelial cell"
"812","C_812","Proximal tubule epithelial cell"
"813","C_813","Proximal tubule epithelial cell"
"814","C_814","Proximal tubule epithelial cell"
"815","C_815","Proximal tubule epithelial cell"
"816","C_816","Proximal tubule epithelial cell"
"817","C_817","Proximal tubule epithelial cell"
"818","C_818","Proximal tubule epithelial cell"
"819","C_819","Proximal tubule epithelial cell"
"820","C_820","Proximal tubule epithelial cell"
"821","C_821","Proximal tubule epithelial cell"
"822","C_822","Proximal tubule epithelial cell"
"823","C_823","Proximal tubule epithelial cell"
"824","C_824","Proximal tubule epithelial cell"
"825","C_825","Proximal tubule epithelial cell"
"826","C_826","Proximal tubule epithelial cell"
"827","C_827","Proximal tubule epithelial cell"
"828","C_828","Proximal tubule epithelial cell"
"829","C_829","Proximal tubule epithelial cell"
"830","C_830","Proximal tubule epithelial cell"
"831","C_831","Proximal tubule epithelial cell"
"832","C_832","Proximal tubule epithelial cell"
"833","C_833","Proximal tubule epithelial cell"
"834","C_834","Proximal tubule epithelial cell"
"835","C_835","Proximal tubule epithelial cell"
"836","C_836","Proximal tubule epithelial cell"
"837","C_837","Proximal tubule epithelial cell"
"838","C_838","Proximal tubule epithelial cell"
"839","C_839","Proximal tubule epithelial cell"
"840","C_840","Proximal tubule epithelial cell"
"841","C_841","Proximal tubule epithelial cell"
"842","C_842","Proximal tubule epithelial cell"
"843","C_843","Proximal tubule epithelial cell"
"844","C_844","Proximal tubule epithelial cell"
"845","C_845","Proximal tubule epithelial cell"
"846","C_846","Proximal tubule epithelial cell"
"847","C_847","Proximal tubule epithelial cell"
"848","C_848","Proximal tubule epithelial cell"
"849","C_849","Proximal tubule epithelial cell"
"850","C_850","Proximal tubule epithelial cell"
"851","C_851","Proximal tubule epithelial cell"
"852","C_852","Proximal tubule epithelial cell"
"853","C_853","Proximal tubule epithelial cell"
"854","C_854","Proximal tubule epithelial cell"
"855","C_855","Proximal tubule epithelial cell"
"856","C_856","Proximal tubule epithelial cell"
"857","C_857","Proximal tubule epithelial cell"
"858","C_858","Proximal tubule epithelial cell"
"859","C_859","Proximal tubule epithelial cell"
"860","C_860","Proximal tubule epithelial cell"
"861","C_861","Proximal tubule epithelial cell"
"862","C_862","Proximal tubule epithelial cell"
"863","C_863","Proximal tubule epithelial cell"
"864","C_864","Proximal tubule epithelial cell"
"865","C_865","Proximal tubule epithelial cell"
"866","C_866","Proximal tubule epithelial cell"
"867","C_867","Proximal tubule epithelial cell"
"868","C_868","Proximal tubule epithelial cell"
"869","C_869","Proximal tubule epithelial cell"
"870","C_870","Proximal tubule epithelial cell"
"871","C_871","Proximal tubule epithelial cell"
"872","C_872","Proximal tubule epithelial cell"
"873","C_873","Proximal tubule epithelial cell"
"874","C_874","Proximal tubule epithelial cell"
"875","C_875","Proximal tubule epithelial cell"
"876","C_876","Proximal tubule epithelial cell"
"877","C_877","Proximal tubule epithelial cell"
"878","C_878","Proximal tubule epithelial cell"
"879","C_879","Proximal tubule epithelial cell"
"880","C_880","Proximal tubule epithelial cell"
"881","C_881","Proximal tubule epithelial cell"
"882","C_882","Proximal tubule epithelial cell"
"883","C_883","Proximal tubule epithelial cell"
"884","C_884","Proximal tubule epithelial cell"
"885","C_885","Proximal tubule epithelial cell"
"886","C_886","Proximal tubule epithelial cell"
"887","C_887","Proximal tubule epithelial cell"
"888","C_888","Proximal tubule epithelial cell"
"889","C_889","Proximal tubule epithelial cell"
"890","C_890","Proximal tubule epithelial cell"
"891","C_891","Proximal tubule epithelial cell"
"892","C_892","Proximal tubule epithelial cell"
"893","C_893","Proximal tubule epithelial cell"
"894","C_894","Proximal tubule epithelial cell"
"895","C_895","Proximal tubule epithelial cell"
"896","C_896","Proximal tubule epithelial cell"
"897","C_897","Proximal tubule epithelial cell"
"898","C_898","Proximal tubule epithelial cell"
"899","C_899","Proximal tubule epithelial cell"
"900","C_900","Proximal tubule epithelial cell"
"901","C_901","Proximal tubule epithelial cell"
"902","C_902","Proximal tubule epithelial cell"
"903","C_903","Proximal tubule epithelial cell"
"904","C_904","Proximal tubule epithelial cell"
"905","C_905","Proximal tubule epithelial cell"
"906","C_906","Proximal tubule epithelial cell"
"907","C_907","Proximal tubule epithelial cell"
"908","C_908","Proximal tubule epithelial cell"
"909","C_909","Proximal tubule epithelial cell"
"910","C_910","Proximal tubule epithelial cell"
"911","C_911","Proximal tubule epithelial cell"
"912","C_912","Proximal tubule epithelial cell"
"913","C_913","Proximal tubule epithelial cell"
"914","C_914","Proximal tubule epithelial cell"
"915","C_915","Proximal tubule epithelial cell"
"916","C_916","Proximal tubule epithelial cell"
"917","C_917","Proximal tubule epithelial cell"
"918","C_918","Proximal tubule epithelial cell"
"919","C_919","Proximal tubule epithelial cell"
"920","C_920","Proximal tubule epithelial cell"
"921","C_921","Proximal tubule epithelial cell"
"922","C_922","Proximal tubule epithelial cell"
"923","C_923","Proximal tubule epithelial cell"
"924","C_924","Proximal tubule epithelial cell"
"925","C_925","Proximal tubule epithelial cell"
"926","C_926","Proximal tubule epithelial cell"
"927","C_927","Proximal tubule epithelial cell"
"928","C_928","Proximal tubule epithelial cell"
"929","C_929","Proximal tubule epithelial cell"
"930","C_930","Proximal tubule epithelial cell"
"931","C_931","Proximal tubule epithelial cell"
"932","C_932","Proximal tubule epithelial cell"
"933","C_933","Proximal tubule epithelial cell"
"934","C_934","Proximal tubule epithelial cell"
"935","C_935","Proximal tubule epithelial cell"
"936","C_936","Proximal tubule epithelial cell"
"937","C_937","Proximal tubule epithelial cell"
"938","C_938","Proximal tubule epithelial cell"
"939","C_939","Proximal tubule epithelial cell"
"940","C_940","Proximal tubule epithelial cell"
"941","C_941","Proximal tubule epithelial cell"
