"","Cell","Cell_type"
"2548","C_2548","Mast cell"
"2549","C_2549","Mast cell"
"2550","C_2550","Mast cell"
"2551","C_2551","Mast cell"
"2552","C_2552","Epithelial cell (intermediated)"
"2553","C_2553","Mast cell"
"2554","C_2554","Endothelial cell (APC)"
"2555","C_2555","Mast cell"
"2556","C_2556","Epithelial cell (intermediated)"
"2557","C_2557","Epithelial cell (intermediated)"
"2558","C_2558","Mast cell"
"2559","C_2559","Stromal cell"
"2560","C_2560","Stromal cell"
"2561","C_2561","Mast cell"
"2562","C_2562","Mast cell"
"2563","C_2563","Endothelial cell (APC)"
"2564","C_2564","Mast cell"
"2565","C_2565","Mast cell"
"2566","C_2566","Mast cell"
"2567","C_2567","Mast cell"
"2568","C_2568","Epithelial cell (intermediated)"
"2569","C_2569","Stromal cell"
"2570","C_2570","Epithelial cell (intermediated)"
"2571","C_2571","Mast cell"
"2572","C_2572","Mast cell"
"2573","C_2573","Mast cell"
"2574","C_2574","Epithelial cell (intermediated)"
"2575","C_2575","Mast cell"
"2576","C_2576","Smooth muscle cell"
"2577","C_2577","Mast cell"
"2578","C_2578","Mast cell"
"2579","C_2579","Stromal cell"
"2580","C_2580","Mast cell"
"2581","C_2581","Mast cell"
"2582","C_2582","Mast cell"
"2583","C_2583","Epithelial cell (intermediated)"
"2584","C_2584","Mast cell"
"2585","C_2585","Epithelial cell (intermediated)"
"2586","C_2586","Mast cell"
"2587","C_2587","Mast cell"
"2588","C_2588","Mast cell"
"2589","C_2589","Epithelial cell (intermediated)"
"2590","C_2590","Mast cell"
"2591","C_2591","Mast cell"
"2592","C_2592","Mast cell"
"2593","C_2593","Mast cell"
"2594","C_2594","Mast cell"
"2595","C_2595","Mast cell"
"2596","C_2596","Epithelial cell (intermediated)"
"2597","C_2597","Mast cell"
"2598","C_2598","Mast cell"
"2599","C_2599","Epithelial cell (intermediated)"
"2600","C_2600","Mast cell"
"2601","C_2601","Mast cell"
"2602","C_2602","Epithelial cell (intermediated)"
"2603","C_2603","Mast cell"
"2604","C_2604","Epithelial cell (intermediated)"
"2605","C_2605","Mast cell"
"2606","C_2606","Epithelial cell (intermediated)"
"2607","C_2607","Epithelial cell (intermediated)"
"2608","C_2608","Macrophage"
"2609","C_2609","Macrophage"
"2610","C_2610","Epithelial cell (intermediated)"
"2611","C_2611","Epithelial cell (intermediated)"
"2612","C_2612","Macrophage"
"2613","C_2613","Macrophage"
"2614","C_2614","Macrophage"
"2615","C_2615","Macrophage"
"2616","C_2616","Macrophage"
"2617","C_2617","Macrophage"
"2618","C_2618","Macrophage"
"2619","C_2619","Macrophage"
"2620","C_2620","Macrophage"
"2621","C_2621","Macrophage"
"2622","C_2622","Macrophage"
"2623","C_2623","Epithelial cell (intermediated)"
"2624","C_2624","Macrophage"
"2625","C_2625","Epithelial cell (intermediated)"
"2626","C_2626","Macrophage"
"2627","C_2627","Macrophage"
"2628","C_2628","Macrophage"
"2629","C_2629","Macrophage"
"2630","C_2630","Macrophage"
"2631","C_2631","Macrophage"
"2632","C_2632","Macrophage"
"2633","C_2633","Macrophage"
"2634","C_2634","Macrophage"
"2635","C_2635","Macrophage"
"2636","C_2636","Macrophage"
"2637","C_2637","Macrophage"
"2638","C_2638","Epithelial cell (intermediated)"
"2639","C_2639","Macrophage"
"2640","C_2640","Macrophage"
"2641","C_2641","Macrophage"
"2642","C_2642","Macrophage"
"2643","C_2643","Macrophage"
"2644","C_2644","Epithelial cell (intermediated)"
"2645","C_2645","Macrophage"
"2646","C_2646","Macrophage"
"2647","C_2647","Macrophage"
"2648","C_2648","Macrophage"
"2649","C_2649","Macrophage"
"2650","C_2650","Macrophage"
"2651","C_2651","Macrophage"
"2652","C_2652","Macrophage"
"2653","C_2653","Macrophage"
"2654","C_2654","Macrophage"
"2655","C_2655","Macrophage"
"2656","C_2656","Macrophage"
"2657","C_2657","Macrophage"
"2658","C_2658","Macrophage"
"2659","C_2659","Epithelial cell (intermediated)"
"2660","C_2660","Macrophage"
"2661","C_2661","Macrophage"
"2662","C_2662","Macrophage"
"2663","C_2663","Macrophage"
"2664","C_2664","Macrophage"
"2665","C_2665","Macrophage"
"2666","C_2666","Macrophage"
"2667","C_2667","Macrophage"
"2668","C_2668","Macrophage"
"2669","C_2669","Macrophage"
"2670","C_2670","Macrophage"
"2671","C_2671","Endothelial cell (APC)"
"2672","C_2672","Macrophage"
"2673","C_2673","Macrophage"
"2674","C_2674","Basal cell"
"2675","C_2675","Monocyte"
"2676","C_2676","Macrophage"
"2677","C_2677","Macrophage"
"2678","C_2678","Dendritic cell"
"2679","C_2679","Macrophage"
"2680","C_2680","Dendritic cell"
"2681","C_2681","Dendritic cell"
"2682","C_2682","Macrophage"
"2683","C_2683","Macrophage"
"2684","C_2684","Monocyte"
"2685","C_2685","Smooth muscle cell"
"2686","C_2686","Macrophage"
"2687","C_2687","Macrophage"
"2688","C_2688","Dendritic cell"
"2689","C_2689","Dendritic cell"
"2690","C_2690","Macrophage"
"2691","C_2691","Macrophage"
"2692","C_2692","Monocyte"
"2693","C_2693","Macrophage"
"2694","C_2694","Dendritic cell"
"2695","C_2695","Macrophage"
"2696","C_2696","Dendritic cell"
"2697","C_2697","Monocyte"
"2698","C_2698","Macrophage"
"2699","C_2699","Macrophage"
"2700","C_2700","Dendritic cell"
"2701","C_2701","Macrophage"
"2702","C_2702","Dendritic cell"
"2703","C_2703","Dendritic cell"
"2704","C_2704","Dendritic cell"
"2705","C_2705","Macrophage"
"2706","C_2706","Macrophage"
"2707","C_2707","Fibroblast"
"2708","C_2708","Monocyte"
"2709","C_2709","Macrophage"
"2710","C_2710","Macrophage"
"2711","C_2711","Dendritic cell"
"2712","C_2712","B cell (Plasmocyte)"
"2713","C_2713","B cell (Plasmocyte)"
"2714","C_2714","B cell (Plasmocyte)"
"2715","C_2715","B cell (Plasmocyte)"
"2716","C_2716","B cell (Plasmocyte)"
"2717","C_2717","B cell (Plasmocyte)"
"2718","C_2718","B cell (Plasmocyte)"
"2719","C_2719","Smooth muscle cell"
"2720","C_2720","B cell (Plasmocyte)"
"2721","C_2721","B cell (Plasmocyte)"
"2722","C_2722","B cell (Plasmocyte)"
"2723","C_2723","B cell (Plasmocyte)"
"2724","C_2724","B cell (Plasmocyte)"
"2725","C_2725","B cell (Plasmocyte)"
"2726","C_2726","B cell (Plasmocyte)"
"2727","C_2727","B cell (Plasmocyte)"
"2728","C_2728","B cell (Plasmocyte)"
"2729","C_2729","B cell (Plasmocyte)"
"2730","C_2730","B cell (Plasmocyte)"
"2731","C_2731","B cell (Plasmocyte)"
"2732","C_2732","B cell (Plasmocyte)"
"2733","C_2733","B cell (Plasmocyte)"
"2734","C_2734","B cell (Plasmocyte)"
"2735","C_2735","B cell (Plasmocyte)"
"2736","C_2736","B cell (Plasmocyte)"
"2737","C_2737","B cell (Plasmocyte)"
"2738","C_2738","B cell (Plasmocyte)"
"2739","C_2739","B cell (Plasmocyte)"
"2740","C_2740","B cell (Plasmocyte)"
"2741","C_2741","B cell (Plasmocyte)"
"2742","C_2742","B cell (Plasmocyte)"
"2743","C_2743","Fibroblast"
"2744","C_2744","Epithelial cell (intermediated)"
"2745","C_2745","Epithelial cell (intermediated)"
"2746","C_2746","T cell"
"2747","C_2747","Epithelial cell (intermediated)"
"2748","C_2748","Fibroblast"
"2749","C_2749","Epithelial cell (intermediated)"
"2750","C_2750","Fibroblast"
